ASSESSMENT,RECORD_ID,STREAM_LAK,STREAM_NAM,LAKE_NAME,BEACH_NAME,LLID_STREA,LLID_STR_1,LLID_LAKE,EPA_BEACH_,SEGMENT_ID,HUC_4TH_CO,HUC_4TH_NA,HUC_3RD_NA,MILES,RM1,RM2,SEGMENT_MI,POLLUTANT,POLLUTANT_,SEASON,SEASON_ID,ASSESSME_1,ASSESSME_2,ACTION,ACTION_ID,NUMERIC_CR,AFFECTED_U,LISTING_ST,STATUS_ID,PREVIOUS_S,PREVIOUS_A,LISTING_YE,TMDL_INFO,CRITERIA,COMMENTS,SUMMARY,Shape_Leng,PlanName
27777,12553,Grouse Creek,Grouse Creek,NA,NA,1.17E+12,1.17E+12,0,NA,7751,17060106,Lower Grande Ronde,Lower Snake,0 to 1.4,0,1.4,1.4,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,33,Core cold water habitat,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[BLM - Vale] LASAR 27797 River Mile 0.1: From 5/26/2001 to 9/20/2002, 180 days with 7-day-average maximum > 16 degrees Celsius.",6580.044344,Wallowa
27788,12576,Howard Creek,Howard Creek,NA,NA,1.18E+12,1.18E+12,0,NA,7796,17060105,Wallowa,Lower Snake,0 to 11.2,0,11.2,11.2,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,33,Core cold water habitat,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[BLM - Vale] LASAR 27780 River Mile 0.1: From 6/16/2000 to 9/16/2001, 134 days with 7-day-average maximum > 16 degrees Celsius.",58006.08257,Wallowa
27787,12575,Fisher Creek,Fisher Creek,NA,NA,1.18E+12,1.18E+12,0,NA,3057,17060105,Wallowa,Lower Snake,0 to 5.1,0,5.1,5.1,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,33,Core cold water habitat,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[BLM - Vale] LASAR 27779 River Mile 0.1: From 6/16/2000 to 10/20/2000, 66 days with 7-day-average maximum > 16 degrees Celsius.",26548.60805,Wallowa
27784,12565,Sickfoot Creek,Sickfoot Creek,NA,NA,1.18E+12,1.18E+12,0,NA,3062,17060106,Lower Grande Ronde,Lower Snake,0 to 7.5,0,7.5,7.5,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,34,Salmon and trout rearing and migration,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[BLM - Vale] LASAR 27786 River Mile 0.1: From 6/12/2000 to 10/6/2002, 94 days with 7-day-average maximum > 18 degrees Celsius.",39136.28541,Wallowa
27780,12560,Mud Creek,Mud Creek,NA,NA,1.17E+12,1.17E+12,0,NA,3061,17060106,Lower Grande Ronde,Lower Snake,0 to 23,0,23,23,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,34,Salmon and trout rearing and migration,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[BLM - Vale] LASAR 27783 River Mile 0.2: From 6/12/2000 to 9/21/2001, 95 days with 7-day-average maximum > 18 degrees Celsius.",120171.1961,Wallowa
27853,13352,Howard Creek,Howard Creek,NA,NA,1.18E+12,1.18E+12,0,NA,7795,17060105,Wallowa,Lower Snake,0 to 9,0,9,9,Temperature,12,January 1 - June 15,42,2010,3/11/2011,No action,21,31,Salmon and steelhead spawning,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[BLM - Vale] LASAR 27780 River Mile 0.1: From 6/11/2000 to 6/15/2001, 18 days with 7-day-average maximum > 13 degrees Celsius.",46764.69667,Wallowa
27852,13351,Fisher Creek,Fisher Creek,NA,NA,1.18E+12,1.18E+12,0,NA,7793,17060105,Wallowa,Lower Snake,0 to 0.5,0,0.5,0.5,Temperature,12,January 1 - June 15,42,2010,3/11/2011,No action,21,31,Salmon and steelhead spawning,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[BLM - Vale] LASAR 27779 River Mile 0.1: From 6/10/2000 to 6/15/2000, 6 days with 7-day-average maximum > 13 degrees Celsius.",2614.955913,Wallowa
27769,12533,Crazyman Creek,Crazyman Creek,NA,NA,1.17E+12,1.17E+12,0,NA,7632,17060102,Imnaha,Lower Snake,0 to 6.8,0,6.8,6.8,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,32,Bull trout spawning and juvenile rearing,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Bull trout spawning and juvenile rearing: 12.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 23599 River Mile 0.1: From 8/18/2000 to 10/5/2000, 15 days with 7-day-average maximum > 12 degrees Celsius.",35551.17267,Wallowa
27774,12539,Joseph Creek,Joseph Creek,NA,NA,1.17E+12,1.17E+12,0,NA,7668,17060106,Lower Grande Ronde,Lower Snake,8.1 to 48.2,8.1,48.2,40.1,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,34,Salmon and trout rearing and migration,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 23239 River Mile 34.2: From 7/26/1999 to 9/18/1999, 36 days with 7-day-average maximum > 18 degrees Celsius.",206218.6075,Wallowa
27764,12528,Imnaha River,Imnaha River,NA,NA,1.17E+12,1.17E+12,0,NA,7627,17060102,Imnaha,Lower Snake,35.8 to 42.7,35.8,42.7,6.9,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,33,Core cold water habitat,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 23032 River Mile 41.5: From 7/25/1999 to 7/31/1999, 3 days with 7-day-average maximum > 16 degrees Celsius.",35913.09838,Wallowa
27851,13350,Bear Creek,Bear Creek,NA,NA,1.18E+12,1.18E+12,0,NA,7764,17060105,Wallowa,Lower Snake,2.8 to 9,2.8,9,6.2,Temperature,12,August 15 - June 15,39,2010,3/11/2011,No action,21,31,Salmon and steelhead spawning,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 23031 River Mile 3.5: From 8/15/1999 to 9/16/1999, 17 days with 7-day-average maximum > 13 degrees Celsius.",32516.70746,Wallowa
27775,12543,Crow Creek,Crow Creek,NA,NA,1.17E+12,1.17E+12,0,NA,121,17060106,Lower Grande Ronde,Lower Snake,0 to 20.2,0,20.2,20.2,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,34,Salmon and trout rearing and migration,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 23033 River Mile 0.6: From 7/26/1999 to 9/18/1999, 35 days with 7-day-average maximum > 18 degrees Celsius.",105040.258,Wallowa
27766,12530,Freezeout Creek,Freezeout Creek,NA,NA,1.17E+12,1.17E+12,0,NA,3053,17060102,Imnaha,Lower Snake,0 to 8.5,0,8.5,8.5,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,34,Salmon and trout rearing and migration,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Salmon and trout rearing and migration: 18.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 23595 River Mile 0.1: From 6/10/2000 to 10/5/2000, 23 days with 7-day-average maximum > 18 degrees Celsius.",44745.37684,Wallowa
27786,12570,Minam River,Minam River,NA,NA,1.18E+12,1.18E+12,0,NA,7779,17060105,Wallowa,Lower Snake,0 to 12.6,0,12.6,12.6,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,33,Core cold water habitat,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 11457 River Mile 0.5: From 8/1/1995 to 7/30/1999, 29 days with 7-day-average maximum > 16 degrees Celsius.",66001.43397,Wallowa
27850,13349,Wenaha River,Wenaha River,NA,NA,1.17E+12,1.17E+12,0,NA,7758,17060106,Lower Grande Ronde,Lower Snake,6.7 to 10.3,6.7,10.3,3.6,Temperature,12,August 15 - June 15,39,2010,3/11/2011,No action,21,31,Salmon and steelhead spawning,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 24062 River Mile 9.5: From 8/15/2000 to 9/8/2000, 9 days with 7-day-average maximum > 13 degrees Celsius.",18825.75351,Wallowa
27771,12536,Gumboot Creek,Gumboot Creek,NA,NA,1.17E+12,1.17E+12,0,NA,57,17060102,Imnaha,Lower Snake,0 to 7.4,0,7.4,7.4,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,32,Bull trout spawning and juvenile rearing,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Bull trout spawning and juvenile rearing: 12.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 23602 River Mile 0.1: From 6/11/2000 to 10/6/2000, 43 days with 7-day-average maximum > 12 degrees Celsius.",38992.00341,Wallowa
27783,12564,Bear Creek,Bear Creek,NA,NA,1.18E+12,1.18E+12,0,NA,197,17060105,Wallowa,Lower Snake,0 to 7.5,0,7.5,7.5,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,33,Core cold water habitat,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 23031 River Mile 3.5: From 7/24/1999 to 8/14/1999, 14 days with 7-day-average maximum > 16 degrees Celsius.",39348.6292,Wallowa
27848,13347,Imnaha River,Imnaha River,NA,NA,1.17E+12,1.17E+12,0,NA,7626,17060102,Imnaha,Lower Snake,35.7 to 42.7,35.7,42.7,7,Temperature,12,August 1 - June 15,64,2010,3/11/2011,No action,21,31,Salmon and steelhead spawning,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 23032 River Mile 41.5: From 8/1/1999 to 8/25/2000, 59 days with 7-day-average maximum > 13 degrees Celsius.",36436.73602,Wallowa
27767,12531,Grouse Creek,Grouse Creek,NA,NA,1.17E+12,1.17E+12,0,NA,48,17060102,Imnaha,Lower Snake,0 to 17.3,0,17.3,17.3,Temperature,12,Year Round (Non-spawning),71,2010,3/11/2011,No action,21,33,Core cold water habitat,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Core cold water habitat: 16.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[DEQ] LASAR 23596 River Mile 0: From 6/16/2000 to 10/5/2000, 83 days with 7-day-average maximum > 16 degrees Celsius.",91150.39304,Wallowa
27849,20814,Grouse Creek,Grouse Creek,NA,NA,1.17E+12,1.17E+12,0,NA,48,17060102,Imnaha,Lower Snake,0 to 17.3,0,17.3,17.3,Temperature,12,January 1 - June 15,42,2010,3/11/2011,No action,21,31,Salmon and steelhead spawning,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 09/24/2010
Lower Grande Ronde Subbasins TMDLs
<a target=""_blank"" href=""http://www.deq.state.or.us/wq/tmdls/docs/granderondebasin/LGR/LGRtmdlF.pdf"">Lower Grande Ronde Subbasins TMDLs</a>",Salmon and steelhead spawning: 13.0 degrees Celsius 7-day-average maximum,NA,"2004 Data: 
[ ] LASAR 23596 River Mile 0: From 6/10/2000 to 6/15/2000, 6 days with 7-day-average maximum > 13 degrees Celsius.",91150.39304,Wallowa
26294,5260,Willow Creek,Willow Creek,NA,NA,1.20E+12,1.20E+12,0,NA,833,17070104,Willow,Middle Columbia,0 to 51.7,0,51.7,51.7,pH,10,Summer,1,2010,10/29/2010,No action,21,28,Water contact recreation; Salmonid fish spawning; Anadromous fish passage; Resident fish and aquatic life; Salmonid fish rearing,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 02/19/2007
Willow Creek Subbasin Temperature, pH, and Bacteria TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umatilla.htm"">Willow Creek TMDL</a>",pH 6.5 to 9.0,NA,"2004 Data: 
[DEQ] LASAR 25155 River Mile 50.7: From 7/12/2001 to 8/1/2001, 0 out of 3 samples (0%) outside pH criteria range 6.5 to 9.
[DEQ] LASAR 25190 River Mile 50.6: From 7/31/2001 to 7/31/2001, 0 out of 1 samples (0%) outside pH criteria range 6.5",264902.9184,Willow Creek
25945,12685,Willow Creek,Willow Creek,NA,NA,1.20E+12,1.20E+12,0,NA,8253,17070104,Willow,Middle Columbia,0 to 72.7,0,72.7,72.7,Temperature,12,Year Round (Non-spawning),71,2010,10/29/2010,No action,21,36,Redband or Lahontan cutthroat trout,"Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved",Previous Action: Delisted - TMDL approved,Previous Assessment Year: 2010,"TMDL Approved: 02/19/2007
Willow Creek Subbasin Temperature, pH, and Bacteria TMDL
<a target=""_blank"" href=""http://www.deq.state.or.us/WQ/TMDLs/umatilla.htm"">Willow Creek TMDL</a>",Redband or Lahontan cutthroat trout: 20.0 degrees Celsius 7-day-average maximum,Replaced older Records 5071 and 5072.,"2004 Data: 
[DEQ] LASAR 23015 River Mile 54.4: From 8/5/2000 to 12/14/2000, 5 days with 7-day-average maximum > 20 degrees Celsius.
[DEQ] LASAR 25153 River Mile 30.9: From 8/4/2000 to 10/10/2000, 35 days with 7-day-average maximum > 20 degrees Celsius.",374233.0898,Willow Creek
